funcPK,equipePK,dataPK,cargoPK,salario,quantidadeLancamentos
182,9,1282,105,8813.44,1
165,10,1282,85,1361.63,1
138,9,1282,328,1750.03,1
115,10,1282,529,1303.08,1
153,10,1282,269,7638.28,1
99,9,1282,339,9368.83,1
60,10,1282,152,6693.73,1
3,9,1282,162,9879.56,1
92,9,1282,537,11163.03,1
71,9,1282,515,5431.45,1
23,9,1282,161,3669.12,1
75,9,1282,365,3940.51,1
13,10,1282,144,10046.4,1
84,10,1282,3,9817.72,1
87,10,1282,398,4149.0,1
47,10,1282,516,14509.48,1
12,9,1282,520,2530.41,1
103,9,1282,137,3897.16,1
45,9,1282,402,18192.62,1
8,9,1282,139,1520.92,1
159,9,1282,106,1614.1,1
150,10,1282,376,1575.42,1
167,9,1282,352,1257.23,1
24,9,1282,372,14847.33,1
96,10,1282,255,10637.59,1
25,10,1282,83,5415.86,1
166,10,1282,94,1421.6,1
162,9,1282,378,10711.84,1
154,10,1282,90,12787.53,1
18,10,1282,349,1581.54,1
101,9,1282,249,8911.73,1
57,10,1282,2,7209.92,1
100,10,1282,267,8321.02,1
61,9,1282,528,7704.98,1
52,9,1282,268,3430.69,1
147,2,1313,64,1299.95,1
124,2,1313,329,6752.31,1
175,1,1313,328,2110.43,1
171,1,1313,245,6568.92,1
148,2,1313,65,3670.49,1
5,2,1313,112,1855.55,1
128,1,1313,341,5130.87,1
82,2,1313,43,1321.26,1
28,1,1313,253,1328.35,1
46,1,1313,390,8233.47,1
91,2,1313,233,9109.56,1
176,2,1313,241,1671.24,1
172,1,1313,351,11848.57,1
155,1,1313,121,1668.81,1
19,2,1313,223,1481.88,1
94,1,1313,394,2087.58,1
26,2,1313,350,7635.38,1
55,2,1313,313,2679.61,1
29,1,1313,62,3440.37,1
181,1,1313,249,9235.62,1
118,1,1313,169,1451.11,1
174,1,1313,183,12278.42,1
141,1,1313,63,8469.03,1
188,1,1313,386,12495.85,1
112,2,1313,419,3600.8,1
34,1,1313,16,1361.02,1
69,1,1313,68,3547.08,1
62,1,1313,422,4414.81,1
190,2,1313,254,3403.21,1
17,2,1313,2,4301.54,1
10,2,1313,395,4621.0,1
199,2,1313,116,3919.67,1
76,1,1313,383,4063.07,1
106,2,1313,234,8009.98,1
179,1,1313,12,17549.69,1
111,2,1313,396,8398.7,1
43,1,1313,74,8824.78,1
173,2,1313,53,5483.11,1
183,2,1313,240,19974.95,1
53,2,1313,229,3029.63,1
42,1,1313,177,10647.58,1
116,2,1313,343,4882.98,1
30,2,1313,408,14970.97,1
66,1,1313,115,2542.72,1
35,2,1313,412,1494.53,1
195,2,1313,306,11969.68,1
104,2,1313,36,11820.52,1
73,1,1313,163,1723.42,1
48,1,1313,270,12493.45,1
33,1,1313,27,7641.58,1
135,5,1313,94,1497.73,1
184,3,1313,69,8499.77,1
196,3,1313,125,3731.77,1
78,5,1313,427,1515.36,1
20,5,1313,10,1664.52,1
88,3,1313,87,9409.54,1
39,3,1313,52,3485.46,1
22,3,1313,176,3475.9,1
79,4,1313,142,2151.03,1
37,5,1313,323,3746.73,1
152,3,1313,380,3376.95,1
67,5,1313,40,1398.67,1
192,3,1313,324,15874.85,1
97,3,1313,137,6496.56,1
120,5,1313,303,8201.29,1
122,4,1313,328,1317.44,1
74,4,1313,334,1654.05,1
137,4,1313,17,10066.61,1
4,5,1313,3,8748.45,1
110,3,1313,422,8400.99,1
160,4,1313,54,10598.09,1
40,4,1313,473,5531.58,1
121,3,1313,181,1422.92,1
149,5,1313,171,14459.55,1
90,5,1313,11,6817.1,1
189,5,1313,416,5572.04,1
36,3,1313,13,2778.93,1
156,3,1313,419,4967.46,1
11,3,1313,8,5755.88,1
89,3,1313,149,6115.21,1
185,3,1313,146,4633.47,1
169,3,1313,471,8550.73,1
15,3,1313,335,3786.22,1
168,5,1313,252,12240.81,1
56,4,1313,414,9678.27,1
198,3,1313,80,3912.7,1
59,5,1313,50,4486.06,1
6,5,1313,44,4309.6,1
178,4,1313,330,22058.66,1
64,5,1313,257,3684.14,1
146,5,1313,479,7211.87,1
58,4,1313,248,9275.85,1
140,3,1313,417,14181.25,1
109,3,1313,155,4468.68,1
151,5,1313,331,1790.37,1
139,4,1313,70,1584.56,1
197,5,1313,254,3551.86,1
130,5,1313,245,3756.63,1
2,3,1313,463,1390.78,1
131,3,1313,326,8024.02,1
200,5,1313,318,8859.78,1
85,3,1313,58,11068.83,1
119,5,1313,74,5708.43,1
9,3,1313,72,10902.97,1
38,5,1313,139,2861.71,1
7,5,1313,431,6027.07,1
65,3,1313,311,3680.3,1
123,5,1313,183,8155.11,1
163,4,1313,77,6624.68,1
125,3,1313,113,5125.98,1
32,7,1313,179,3904.91,1
49,7,1313,452,4578.7,1
129,8,1313,487,2136.28,1
157,7,1313,47,4343.95,1
113,6,1313,40,2904.23,1
105,8,1313,443,3593.68,1
81,8,1313,502,1738.21,1
80,6,1313,494,5250.43,1
194,6,1313,450,14810.09,1
21,8,1313,216,26783.79,1
170,7,1313,421,1251.31,1
177,8,1313,49,2244.85,1
50,8,1313,158,4079.76,1
158,7,1313,105,9023.77,1
107,8,1313,39,10383.16,1
93,7,1313,248,3928.92,1
134,8,1313,143,3427.17,1
108,7,1313,8,4871.98,1
51,7,1313,414,16548.76,1
86,7,1313,198,7892.62,1
77,8,1313,266,3732.45,1
83,8,1313,193,1712.04,1
63,7,1313,493,1343.29,1
31,8,1313,3,9037.95,1
180,8,1313,431,7823.79,1
44,8,1313,24,9199.43,1
68,8,1313,194,7206.13,1
187,8,1313,43,1599.45,1
193,7,1313,210,39283.47,1
1,6,1313,80,20013.64,1
95,7,1313,181,1253.28,1
127,8,1313,54,7814.58,1
27,8,1313,76,1636.67,1
117,8,1313,429,12259.26,1
164,6,1313,169,2331.64,1
142,8,1313,458,5887.59,1
145,6,1313,259,1682.38,1
186,7,1313,422,3778.84,1
14,7,1313,173,3483.0,1
126,8,1313,447,7537.6,1
132,8,1313,171,19319.49,1
72,8,1313,44,4596.92,1
54,6,1313,99,9868.79,1
102,7,1313,256,1737.64,1
191,6,1313,27,9146.08,1
41,6,1313,20,7605.62,1
136,8,1313,244,1612.01,1
98,6,1313,30,7696.92,1
143,7,1313,500,6617.06,1
144,7,1313,246,7836.84,1
114,10,1313,157,2483.72,1
70,9,1313,334,1896.61,1
161,10,1313,15,7530.44,1
133,10,1313,248,5774.47,1
16,10,1313,142,1441.92,1
182,9,1313,105,8813.44,1
165,10,1313,85,1361.63,1
138,9,1313,328,1750.03,1
115,10,1313,529,1303.08,1
153,10,1313,269,7638.28,1
99,9,1313,339,9368.83,1
60,10,1313,152,6693.73,1
3,9,1313,162,9879.56,1
92,9,1313,537,11163.03,1
71,9,1313,515,5431.45,1
23,9,1313,161,3669.12,1
75,9,1313,365,3940.51,1
13,10,1313,144,10046.4,1
84,10,1313,3,9817.72,1
87,10,1313,398,4149.0,1
47,10,1313,516,14509.48,1
12,9,1313,520,2530.41,1
103,9,1313,137,3897.16,1
45,9,1313,402,18192.62,1
8,9,1313,139,1520.92,1
159,9,1313,106,1614.1,1
150,10,1313,376,1575.42,1
167,9,1313,352,1257.23,1
24,9,1313,372,14847.33,1
96,10,1313,255,10637.59,1
25,10,1313,83,5415.86,1
166,10,1313,94,1421.6,1
162,9,1313,378,10711.84,1
154,10,1313,90,12787.53,1
18,10,1313,349,1581.54,1
101,9,1313,249,8911.73,1
57,10,1313,2,7209.92,1
100,10,1313,267,8321.02,1
61,9,1313,528,7704.98,1
52,9,1313,268,3430.69,1
147,2,1344,64,1299.95,1
124,2,1344,329,6752.31,1
175,1,1344,328,2110.43,1
171,1,1344,245,6568.92,1
148,2,1344,65,3670.49,1
5,2,1344,112,1855.55,1
128,1,1344,341,5130.87,1
82,2,1344,43,1321.26,1
28,1,1344,253,1328.35,1
46,1,1344,390,8233.47,1
91,2,1344,233,9109.56,1
176,2,1344,241,1671.24,1
172,1,1344,351,11848.57,1
155,1,1344,121,1668.81,1
19,2,1344,223,1481.88,1
94,1,1344,394,2087.58,1
26,2,1344,350,7635.38,1
55,2,1344,313,2679.61,1
29,1,1344,62,3440.37,1
181,1,1344,249,9235.62,1
118,1,1344,169,1451.11,1
174,1,1344,183,12278.42,1
141,1,1344,63,8469.03,1
188,1,1344,386,12495.85,1
112,2,1344,419,3600.8,1
34,1,1344,16,1361.02,1
69,1,1344,68,3547.08,1
62,1,1344,422,4414.81,1
190,2,1344,254,3403.21,1
17,2,1344,2,4301.54,1
10,2,1344,395,4621.0,1
199,2,1344,116,3919.67,1
76,1,1344,383,4063.07,1
106,2,1344,234,8009.98,1
179,1,1344,12,17549.69,1
111,2,1344,396,8398.7,1
43,1,1344,74,8824.78,1
173,2,1344,53,5483.11,1
183,2,1344,240,19974.95,1
53,2,1344,229,3029.63,1
42,1,1344,177,10647.58,1
116,2,1344,343,4882.98,1
30,2,1344,408,14970.97,1
66,1,1344,115,2542.72,1
35,2,1344,412,1494.53,1
195,2,1344,306,11969.68,1
104,2,1344,36,11820.52,1
73,1,1344,163,1723.42,1
48,1,1344,270,12493.45,1
33,1,1344,27,7641.58,1
135,5,1344,94,1497.73,1
184,3,1344,69,8499.77,1
196,3,1344,125,3731.77,1
78,5,1344,427,1515.36,1
20,5,1344,10,1664.52,1
88,3,1344,87,9409.54,1
39,3,1344,52,3485.46,1
22,3,1344,176,3475.9,1
79,4,1344,142,2151.03,1
37,5,1344,323,3746.73,1
152,3,1344,380,3376.95,1
67,5,1344,40,1398.67,1
192,3,1344,324,15874.85,1
97,3,1344,137,6496.56,1
120,5,1344,303,8201.29,1
122,4,1344,328,1317.44,1
74,4,1344,334,1654.05,1
137,4,1344,17,10066.61,1
4,5,1344,3,8748.45,1
110,3,1344,422,8400.99,1
160,4,1344,54,10598.09,1
40,4,1344,473,5531.58,1
121,3,1344,181,1422.92,1
149,5,1344,171,14459.55,1
90,5,1344,11,6817.1,1
189,5,1344,416,5572.04,1
36,3,1344,13,2778.93,1
156,3,1344,419,4967.46,1
11,3,1344,8,5755.88,1
89,3,1344,149,6115.21,1
185,3,1344,146,4633.47,1
169,3,1344,471,8550.73,1
15,3,1344,335,3786.22,1
168,5,1344,252,12240.81,1
56,4,1344,414,9678.27,1
198,3,1344,80,3912.7,1
59,5,1344,50,4486.06,1
6,5,1344,44,4309.6,1
178,4,1344,330,22058.66,1
64,5,1344,257,3684.14,1
146,5,1344,479,7211.87,1
58,4,1344,248,9275.85,1
140,3,1344,417,14181.25,1
109,3,1344,155,4468.68,1
151,5,1344,331,1790.37,1
139,4,1344,70,1584.56,1
197,5,1344,254,3551.86,1
130,5,1344,245,3756.63,1
2,3,1344,463,1390.78,1
131,3,1344,326,8024.02,1
200,5,1344,318,8859.78,1
85,3,1344,58,11068.83,1
119,5,1344,74,5708.43,1
9,3,1344,72,10902.97,1
38,5,1344,139,2861.71,1
7,5,1344,431,6027.07,1
65,3,1344,311,3680.3,1
123,5,1344,183,8155.11,1
163,4,1344,77,6624.68,1
125,3,1344,113,5125.98,1
32,7,1344,179,3904.91,1
49,7,1344,452,4578.7,1
129,8,1344,487,2136.28,1
157,7,1344,47,4343.95,1
113,6,1344,40,2904.23,1
105,8,1344,443,3593.68,1
81,8,1344,502,1738.21,1
80,6,1344,494,5250.43,1
194,6,1344,450,14810.09,1
21,8,1344,216,26783.79,1
170,7,1344,421,1251.31,1
177,8,1344,49,2244.85,1
50,8,1344,158,4079.76,1
158,7,1344,105,9023.77,1
107,8,1344,39,10383.16,1
93,7,1344,248,3928.92,1
134,8,1344,143,3427.17,1
108,7,1344,8,4871.98,1
51,7,1344,414,16548.76,1
86,7,1344,198,7892.62,1
77,8,1344,266,3732.45,1
83,8,1344,193,1712.04,1
63,7,1344,493,1343.29,1
31,8,1344,3,9037.95,1
180,8,1344,431,7823.79,1
44,8,1344,24,9199.43,1
68,8,1344,194,7206.13,1
187,8,1344,43,1599.45,1
193,7,1344,210,39283.47,1
1,6,1344,80,20013.64,1
95,7,1344,181,1253.28,1
127,8,1344,54,7814.58,1
27,8,1344,76,1636.67,1
117,8,1344,429,12259.26,1
164,6,1344,169,2331.64,1
142,8,1344,458,5887.59,1
145,6,1344,259,1682.38,1
186,7,1344,422,3778.84,1
14,7,1344,173,3483.0,1
126,8,1344,447,7537.6,1
132,8,1344,171,19319.49,1
72,8,1344,44,4596.92,1
54,6,1344,99,9868.79,1
102,7,1344,256,1737.64,1
191,6,1344,27,9146.08,1
41,6,1344,20,7605.62,1
136,8,1344,244,1612.01,1
98,6,1344,30,7696.92,1
143,7,1344,500,6617.06,1
144,7,1344,246,7836.84,1
114,10,1344,157,2483.72,1
70,9,1344,334,1896.61,1
161,10,1344,15,7530.44,1
133,10,1344,248,5774.47,1
16,10,1344,142,1441.92,1
182,9,1344,105,8813.44,1
165,10,1344,85,1361.63,1
138,9,1344,328,1750.03,1
115,10,1344,529,1303.08,1
153,10,1344,269,7638.28,1
99,9,1344,339,9368.83,1
60,10,1344,152,6693.73,1
3,9,1344,162,9879.56,1
92,9,1344,537,11163.03,1
71,9,1344,515,5431.45,1
23,9,1344,161,3669.12,1
75,9,1344,365,3940.51,1
13,10,1344,144,10046.4,1
84,10,1344,3,9817.72,1
87,10,1344,398,4149.0,1
47,10,1344,516,14509.48,1
12,9,1344,520,2530.41,1
103,9,1344,137,3897.16,1
45,9,1344,402,18192.62,1
8,9,1344,139,1520.92,1
159,9,1344,106,1614.1,1
150,10,1344,376,1575.42,1
167,9,1344,352,1257.23,1
24,9,1344,372,14847.33,1
96,10,1344,255,10637.59,1
25,10,1344,83,5415.86,1
166,10,1344,94,1421.6,1
162,9,1344,378,10711.84,1
154,10,1344,90,12787.53,1
18,10,1344,349,1581.54,1
101,9,1344,249,8911.73,1
57,10,1344,2,7209.92,1
100,10,1344,267,8321.02,1
61,9,1344,528,7704.98,1
52,9,1344,268,3430.69,1
147,2,1374,64,1299.95,1
124,2,1374,329,6752.31,1
175,1,1374,328,2110.43,1
171,1,1374,245,6568.92,1
148,2,1374,65,3670.49,1
5,2,1374,112,1855.55,1
128,1,1374,341,5130.87,1
82,2,1374,43,1321.26,1
28,1,1374,253,1328.35,1
46,1,1374,390,8233.47,1
91,2,1374,233,9109.56,1
176,2,1374,241,1671.24,1
172,1,1374,351,11848.57,1
155,1,1374,121,1668.81,1
19,2,1374,223,1481.88,1
94,1,1374,394,2087.58,1
26,2,1374,350,7635.38,1
55,2,1374,313,2679.61,1
29,1,1374,62,3440.37,1
181,1,1374,249,9235.62,1
118,1,1374,169,1451.11,1
174,1,1374,183,12278.42,1
141,1,1374,63,8469.03,1
188,1,1374,386,12495.85,1
112,2,1374,419,3600.8,1
34,1,1374,16,1361.02,1
69,1,1374,68,3547.08,1
62,1,1374,422,4414.81,1
190,2,1374,254,3403.21,1
17,2,1374,2,4301.54,1
10,2,1374,395,4621.0,1
199,2,1374,116,3919.67,1
76,1,1374,383,4063.07,1
106,2,1374,234,8009.98,1
179,1,1374,12,17549.69,1
111,2,1374,396,8398.7,1
43,1,1374,74,8824.78,1
173,2,1374,53,5483.11,1
183,2,1374,240,19974.95,1
53,2,1374,229,3029.63,1
42,1,1374,177,10647.58,1
116,2,1374,343,4882.98,1
30,2,1374,408,14970.97,1
66,1,1374,115,2542.72,1
35,2,1374,412,1494.53,1
195,2,1374,306,11969.68,1
104,2,1374,36,11820.52,1
73,1,1374,163,1723.42,1
48,1,1374,270,12493.45,1
33,1,1374,27,7641.58,1
135,5,1374,94,1497.73,1
184,3,1374,69,8499.77,1
196,3,1374,125,3731.77,1
78,5,1374,427,1515.36,1
20,5,1374,10,1664.52,1
88,3,1374,87,9409.54,1
39,3,1374,52,3485.46,1
22,3,1374,176,3475.9,1
79,4,1374,142,2151.03,1
37,5,1374,323,3746.73,1
152,3,1374,380,3376.95,1
67,5,1374,40,1398.67,1
192,3,1374,324,15874.85,1
97,3,1374,137,6496.56,1
120,5,1374,303,8201.29,1
122,4,1374,328,1317.44,1
74,4,1374,334,1654.05,1
137,4,1374,17,10066.61,1
4,5,1374,3,8748.45,1
110,3,1374,422,8400.99,1
160,4,1374,54,10598.09,1
40,4,1374,473,5531.58,1
121,3,1374,181,1422.92,1
149,5,1374,171,14459.55,1
90,5,1374,11,6817.1,1
189,5,1374,416,5572.04,1
36,3,1374,13,2778.93,1
156,3,1374,419,4967.46,1
11,3,1374,8,5755.88,1
89,3,1374,149,6115.21,1
185,3,1374,146,4633.47,1
169,3,1374,471,8550.73,1
15,3,1374,335,3786.22,1
168,5,1374,252,12240.81,1
56,4,1374,414,9678.27,1
198,3,1374,80,3912.7,1
59,5,1374,50,4486.06,1
6,5,1374,44,4309.6,1
178,4,1374,330,22058.66,1
64,5,1374,257,3684.14,1
146,5,1374,479,7211.87,1
58,4,1374,248,9275.85,1
140,3,1374,417,14181.25,1
109,3,1374,155,4468.68,1
151,5,1374,331,1790.37,1
139,4,1374,70,1584.56,1
197,5,1374,254,3551.86,1
130,5,1374,245,3756.63,1
2,3,1374,463,1390.78,1
131,3,1374,326,8024.02,1
200,5,1374,318,8859.78,1
85,3,1374,58,11068.83,1
119,5,1374,74,5708.43,1
9,3,1374,72,10902.97,1
38,5,1374,139,2861.71,1
7,5,1374,431,6027.07,1
65,3,1374,311,3680.3,1
123,5,1374,183,8155.11,1
163,4,1374,77,6624.68,1
125,3,1374,113,5125.98,1
32,7,1374,179,3904.91,1
49,7,1374,452,4578.7,1
129,8,1374,487,2136.28,1
157,7,1374,47,4343.95,1
113,6,1374,40,2904.23,1
105,8,1374,443,3593.68,1
81,8,1374,502,1738.21,1
80,6,1374,494,5250.43,1
194,6,1374,450,14810.09,1
21,8,1374,216,26783.79,1
170,7,1374,421,1251.31,1
177,8,1374,49,2244.85,1
50,8,1374,158,4079.76,1
158,7,1374,105,9023.77,1
107,8,1374,39,10383.16,1
93,7,1374,248,3928.92,1
134,8,1374,143,3427.17,1
108,7,1374,8,4871.98,1
51,7,1374,414,16548.76,1
86,7,1374,198,7892.62,1
77,8,1374,266,3732.45,1
83,8,1374,193,1712.04,1
63,7,1374,493,1343.29,1
31,8,1374,3,9037.95,1
180,8,1374,431,7823.79,1
44,8,1374,24,9199.43,1
68,8,1374,194,7206.13,1
187,8,1374,43,1599.45,1
193,7,1374,210,39283.47,1
1,6,1374,80,20013.64,1
95,7,1374,181,1253.28,1
127,8,1374,54,7814.58,1
27,8,1374,76,1636.67,1
117,8,1374,429,12259.26,1
164,6,1374,169,2331.64,1
142,8,1374,458,5887.59,1
145,6,1374,259,1682.38,1
186,7,1374,422,3778.84,1
14,7,1374,173,3483.0,1
126,8,1374,447,7537.6,1
132,8,1374,171,19319.49,1
72,8,1374,44,4596.92,1
54,6,1374,99,9868.79,1
102,7,1374,256,1737.64,1
191,6,1374,27,9146.08,1
41,6,1374,20,7605.62,1
136,8,1374,244,1612.01,1
98,6,1374,30,7696.92,1
143,7,1374,500,6617.06,1
144,7,1374,246,7836.84,1
114,10,1374,157,2483.72,1
70,9,1374,334,1896.61,1
161,10,1374,15,7530.44,1
133,10,1374,248,5774.47,1
16,10,1374,142,1441.92,1
182,9,1374,105,8813.44,1
165,10,1374,85,1361.63,1
138,9,1374,328,1750.03,1
115,10,1374,529,1303.08,1
153,10,1374,269,7638.28,1
99,9,1374,339,9368.83,1
60,10,1374,152,6693.73,1
3,9,1374,162,9879.56,1
92,9,1374,537,11163.03,1
71,9,1374,515,5431.45,1
23,9,1374,161,3669.12,1
75,9,1374,365,3940.51,1
13,10,1374,144,10046.4,1
84,10,1374,3,9817.72,1
87,10,1374,398,4149.0,1
47,10,1374,516,14509.48,1
12,9,1374,520,2530.41,1
103,9,1374,137,3897.16,1
45,9,1374,402,18192.62,1
8,9,1374,139,1520.92,1
159,9,1374,106,1614.1,1
150,10,1374,376,1575.42,1
167,9,1374,352,1257.23,1
24,9,1374,372,14847.33,1
96,10,1374,255,10637.59,1
25,10,1374,83,5415.86,1
166,10,1374,94,1421.6,1
162,9,1374,378,10711.84,1
154,10,1374,90,12787.53,1
18,10,1374,349,1581.54,1
101,9,1374,249,8911.73,1
57,10,1374,2,7209.92,1
100,10,1374,267,8321.02,1
61,9,1374,528,7704.98,1
52,9,1374,268,3430.69,1
147,2,1405,64,1299.95,1
124,2,1405,329,6752.31,1
175,1,1405,328,2110.43,1
171,1,1405,245,6568.92,1
148,2,1405,65,3670.49,1
5,2,1405,112,1855.55,1
128,1,1405,341,5130.87,1
82,2,1405,43,1321.26,1
28,1,1405,253,1328.35,1
46,1,1405,390,8233.47,1
91,2,1405,233,9109.56,1
176,2,1405,241,1671.24,1
172,1,1405,351,11848.57,1
155,1,1405,121,1668.81,1
19,2,1405,223,1481.88,1
94,1,1405,394,2087.58,1
26,2,1405,350,7635.38,1
55,2,1405,313,2679.61,1
29,1,1405,62,3440.37,1
181,1,1405,249,9235.62,1
118,1,1405,169,1451.11,1
174,1,1405,183,12278.42,1
141,1,1405,63,8469.03,1
188,1,1405,386,12495.85,1
112,2,1405,419,3600.8,1
34,1,1405,16,1361.02,1
69,1,1405,68,3547.08,1
62,1,1405,422,4414.81,1
190,2,1405,254,3403.21,1
17,2,1405,2,4301.54,1
10,2,1405,395,4621.0,1
199,2,1405,116,3919.67,1
76,1,1405,383,4063.07,1
106,2,1405,234,8009.98,1
179,1,1405,12,17549.69,1
111,2,1405,396,8398.7,1
43,1,1405,74,8824.78,1
173,2,1405,53,5483.11,1
183,2,1405,240,19974.95,1
53,2,1405,229,3029.63,1
42,1,1405,177,10647.58,1
116,2,1405,343,4882.98,1
30,2,1405,408,14970.97,1
66,1,1405,115,2542.72,1
35,2,1405,412,1494.53,1
195,2,1405,306,11969.68,1
104,2,1405,36,11820.52,1
73,1,1405,163,1723.42,1
48,1,1405,270,12493.45,1
33,1,1405,27,7641.58,1
135,5,1405,94,1497.73,1
184,3,1405,69,8499.77,1
196,3,1405,125,3731.77,1
78,5,1405,427,1515.36,1
20,5,1405,10,1664.52,1
88,3,1405,87,9409.54,1
39,3,1405,52,3485.46,1
22,3,1405,176,3475.9,1
79,4,1405,142,2151.03,1
37,5,1405,323,3746.73,1
152,3,1405,380,3376.95,1
67,5,1405,40,1398.67,1
192,3,1405,324,15874.85,1
97,3,1405,137,6496.56,1
120,5,1405,303,8201.29,1
122,4,1405,328,1317.44,1
74,4,1405,334,1654.05,1
137,4,1405,17,10066.61,1
4,5,1405,3,8748.45,1
110,3,1405,422,8400.99,1
160,4,1405,54,10598.09,1
40,4,1405,473,5531.58,1
121,3,1405,181,1422.92,1
149,5,1405,171,14459.55,1
90,5,1405,11,6817.1,1
189,5,1405,416,5572.04,1
36,3,1405,13,2778.93,1
156,3,1405,419,4967.46,1
11,3,1405,8,5755.88,1
89,3,1405,149,6115.21,1
185,3,1405,146,4633.47,1
169,3,1405,471,8550.73,1
15,3,1405,335,3786.22,1
168,5,1405,252,12240.81,1
56,4,1405,414,9678.27,1
198,3,1405,80,3912.7,1
59,5,1405,50,4486.06,1
6,5,1405,44,4309.6,1
178,4,1405,330,22058.66,1
64,5,1405,257,3684.14,1
146,5,1405,479,7211.87,1
58,4,1405,248,9275.85,1
140,3,1405,417,14181.25,1
109,3,1405,155,4468.68,1
151,5,1405,331,1790.37,1
139,4,1405,70,1584.56,1
197,5,1405,254,3551.86,1
130,5,1405,245,3756.63,1
2,3,1405,463,1390.78,1
131,3,1405,326,8024.02,1
200,5,1405,318,8859.78,1
85,3,1405,58,11068.83,1
119,5,1405,74,5708.43,1
9,3,1405,72,10902.97,1
38,5,1405,139,2861.71,1
7,5,1405,431,6027.07,1
65,3,1405,311,3680.3,1
123,5,1405,183,8155.11,1
163,4,1405,77,6624.68,1
125,3,1405,113,5125.98,1
32,7,1405,179,3904.91,1
49,7,1405,452,4578.7,1
129,8,1405,487,2136.28,1
157,7,1405,47,4343.95,1
113,6,1405,40,2904.23,1
105,8,1405,443,3593.68,1
81,8,1405,502,1738.21,1
80,6,1405,494,5250.43,1
194,6,1405,450,14810.09,1
21,8,1405,216,26783.79,1
170,7,1405,421,1251.31,1
177,8,1405,49,2244.85,1
50,8,1405,158,4079.76,1
158,7,1405,105,9023.77,1
107,8,1405,39,10383.16,1
93,7,1405,248,3928.92,1
134,8,1405,143,3427.17,1
108,7,1405,8,4871.98,1
51,7,1405,414,16548.76,1
86,7,1405,198,7892.62,1
77,8,1405,266,3732.45,1
83,8,1405,193,1712.04,1
63,7,1405,493,1343.29,1
31,8,1405,3,9037.95,1
180,8,1405,431,7823.79,1
44,8,1405,24,9199.43,1
68,8,1405,194,7206.13,1
187,8,1405,43,1599.45,1
193,7,1405,210,39283.47,1
1,6,1405,80,20013.64,1
95,7,1405,181,1253.28,1
127,8,1405,54,7814.58,1
27,8,1405,76,1636.67,1
117,8,1405,429,12259.26,1
164,6,1405,169,2331.64,1
142,8,1405,458,5887.59,1
145,6,1405,259,1682.38,1
186,7,1405,422,3778.84,1
14,7,1405,173,3483.0,1
126,8,1405,447,7537.6,1
132,8,1405,171,19319.49,1
72,8,1405,44,4596.92,1
54,6,1405,99,9868.79,1
102,7,1405,256,1737.64,1
191,6,1405,27,9146.08,1
41,6,1405,20,7605.62,1
136,8,1405,244,1612.01,1
98,6,1405,30,7696.92,1
143,7,1405,500,6617.06,1
144,7,1405,246,7836.84,1
114,10,1405,157,2483.72,1
70,9,1405,334,1896.61,1
161,10,1405,15,7530.44,1
133,10,1405,248,5774.47,1
16,10,1405,142,1441.92,1
182,9,1405,105,8813.44,1
165,10,1405,85,1361.63,1
138,9,1405,328,1750.03,1
115,10,1405,529,1303.08,1
153,10,1405,269,7638.28,1
99,9,1405,339,9368.83,1
60,10,1405,152,6693.73,1
3,9,1405,162,9879.56,1
92,9,1405,537,11163.03,1
71,9,1405,515,5431.45,1
23,9,1405,161,3669.12,1
75,9,1405,365,3940.51,1
13,10,1405,144,10046.4,1
84,10,1405,3,9817.72,1
87,10,1405,398,4149.0,1
47,10,1405,516,14509.48,1
12,9,1405,520,2530.41,1
103,9,1405,137,3897.16,1
45,9,1405,402,18192.62,1
8,9,1405,139,1520.92,1
159,9,1405,106,1614.1,1
150,10,1405,376,1575.42,1
167,9,1405,352,1257.23,1
24,9,1405,372,14847.33,1
96,10,1405,255,10637.59,1
25,10,1405,83,5415.86,1
166,10,1405,94,1421.6,1
162,9,1405,378,10711.84,1
154,10,1405,90,12787.53,1
18,10,1405,349,1581.54,1
101,9,1405,249,8911.73,1
57,10,1405,2,7209.92,1
100,10,1405,267,8321.02,1
61,9,1405,528,7704.98,1
52,9,1405,268,3430.69,1
147,2,1435,64,1299.95,1
124,2,1435,329,6752.31,1
175,1,1435,328,2110.43,1
171,1,1435,245,6568.92,1
148,2,1435,65,3670.49,1
5,2,1435,112,1855.55,1
128,1,1435,341,5130.87,1
82,2,1435,43,1321.26,1
28,1,1435,253,1328.35,1
46,1,1435,390,8233.47,1
91,2,1435,233,9109.56,1
176,2,1435,241,1671.24,1
172,1,1435,351,11848.57,1
155,1,1435,121,1668.81,1
19,2,1435,223,1481.88,1
94,1,1435,394,2087.58,1
26,2,1435,350,7635.38,1
55,2,1435,313,2679.61,1
29,1,1435,62,3440.37,1
181,1,1435,249,9235.62,1
118,1,1435,169,1451.11,1
174,1,1435,183,12278.42,1
141,1,1435,63,8469.03,1
188,1,1435,386,12495.85,1
112,2,1435,419,3600.8,1
34,1,1435,16,1361.02,1
69,1,1435,68,3547.08,1
62,1,1435,422,4414.81,1
190,2,1435,254,3403.21,1
17,2,1435,2,4301.54,1
10,2,1435,395,4621.0,1
199,2,1435,116,3919.67,1
76,1,1435,383,4063.07,1
106,2,1435,234,8009.98,1
179,1,1435,12,17549.69,1
111,2,1435,396,8398.7,1
43,1,1435,74,8824.78,1
